team_name,team_url,competition_id,competition_name,wysc_id
PSV,https://www.transfermarkt.nl/psv-eindhoven/startseite/verein/383/saison_id/2024,NL1,Eredivisie,1
Feyenoord,https://www.transfermarkt.nl/feyenoord-rotterdam/startseite/verein/234/saison_id/2024,NL1,Eredivisie,1
AFC Ajax,https://www.transfermarkt.nl/ajax-amsterdam/startseite/verein/610/saison_id/2024,NL1,Eredivisie,1
FC Twente,https://www.transfermarkt.nl/fc-twente-enschede/startseite/verein/317/saison_id/2024,NL1,Eredivisie,1
AZ Alkmaar,https://www.transfermarkt.nl/az-alkmaar/startseite/verein/1090/saison_id/2024,NL1,Eredivisie,1
FC Utrecht,https://www.transfermarkt.nl/fc-utrecht/startseite/verein/200/saison_id/2024,NL1,Eredivisie,1
Sparta Rotterdam,https://www.transfermarkt.nl/sparta-rotterdam/startseite/verein/468/saison_id/2024,NL1,Eredivisie,1
NEC Nijmegen,https://www.transfermarkt.nl/nec-nijmegen/startseite/verein/467/saison_id/2024,NL1,Eredivisie,1
sc Heerenveen,https://www.transfermarkt.nl/sc-heerenveen/startseite/verein/306/saison_id/2024,NL1,Eredivisie,1
PEC Zwolle,https://www.transfermarkt.nl/pec-zwolle/startseite/verein/1269/saison_id/2024,NL1,Eredivisie,1
Fortuna Sittard,https://www.transfermarkt.nl/fortuna-sittard/startseite/verein/385/saison_id/2024,NL1,Eredivisie,1
Go Ahead Eagles,https://www.transfermarkt.nl/go-ahead-eagles-deventer/startseite/verein/1435/saison_id/2024,NL1,Eredivisie,1
NAC Breda,https://www.transfermarkt.nl/nac-breda/startseite/verein/132/saison_id/2024,NL1,Eredivisie,1
Heracles Almelo,https://www.transfermarkt.nl/heracles-almelo/startseite/verein/1304/saison_id/2024,NL1,Eredivisie,1
FC Groningen,https://www.transfermarkt.nl/fc-groningen/startseite/verein/202/saison_id/2024,NL1,Eredivisie,1
Almere City FC,https://www.transfermarkt.nl/almere-city-fc/startseite/verein/723/saison_id/2024,NL1,Eredivisie,1
Willem II,https://www.transfermarkt.nl/willem-ii-tilburg/startseite/verein/403/saison_id/2024,NL1,Eredivisie,1
RKC Waalwijk,https://www.transfermarkt.nl/rkc-waalwijk/startseite/verein/235/saison_id/2024,NL1,Eredivisie,1
Excelsior Rotterdam,https://www.transfermarkt.nl/sbv-excelsior-rotterdam/startseite/verein/798/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Roda JC,https://www.transfermarkt.nl/roda-jc-kerkrade/startseite/verein/192/saison_id/2024,NL2,Keuken Kampioen Divisie,5
SC Cambuur Leeuwarden,https://www.transfermarkt.nl/sc-cambuur-leeuwarden/startseite/verein/133/saison_id/2024,NL2,Keuken Kampioen Divisie,5
FC Dordrecht,https://www.transfermarkt.nl/fc-dordrecht/startseite/verein/1455/saison_id/2024,NL2,Keuken Kampioen Divisie,5
De Graafschap,https://www.transfermarkt.nl/de-graafschap-doetinchem/startseite/verein/642/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Jong Ajax,https://www.transfermarkt.nl/ajax-amsterdam-ii/startseite/verein/8817/saison_id/2024,NL2,Keuken Kampioen Divisie,5
ADO Den Haag,https://www.transfermarkt.nl/ado-den-haag/startseite/verein/1268/saison_id/2024,NL2,Keuken Kampioen Divisie,5
FC Den Bosch,https://www.transfermarkt.nl/fc-den-bosch/startseite/verein/404/saison_id/2024,NL2,Keuken Kampioen Divisie,5
FC Volendam,https://www.transfermarkt.nl/fc-volendam/startseite/verein/724/saison_id/2024,NL2,Keuken Kampioen Divisie,5
FC Eindhoven,https://www.transfermarkt.nl/fc-eindhoven/startseite/verein/3892/saison_id/2024,NL2,Keuken Kampioen Divisie,5
FC Emmen,https://www.transfermarkt.nl/fc-emmen/startseite/verein/1283/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Helmond Sport,https://www.transfermarkt.nl/helmond-sport/startseite/verein/500/saison_id/2024,NL2,Keuken Kampioen Divisie,5
VVV-Venlo,https://www.transfermarkt.nl/vvv-venlo/startseite/verein/1426/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Vitesse Arnhem,https://www.transfermarkt.nl/vitesse-arnheim/startseite/verein/499/saison_id/2024,NL2,Keuken Kampioen Divisie,5
MVV Maastricht,https://www.transfermarkt.nl/mvv-maastricht/startseite/verein/384/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Jong PSV,https://www.transfermarkt.nl/psv-eindhoven-ii/startseite/verein/9715/saison_id/2024,NL2,Keuken Kampioen Divisie,5
TOP Oss,https://www.transfermarkt.nl/top-oss/startseite/verein/1228/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Jong FC Utrecht,https://www.transfermarkt.nl/fc-utrecht-ii/startseite/verein/17596/saison_id/2024,NL2,Keuken Kampioen Divisie,5
SC Telstar,https://www.transfermarkt.nl/sc-telstar/startseite/verein/1434/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Jong AZ,https://www.transfermarkt.nl/az-alkmaar-ii/startseite/verein/11368/saison_id/2024,NL2,Keuken Kampioen Divisie,5
Sydney FC,https://www.transfermarkt.nl/sydney-fc/startseite/verein/8054/saison_id/2024,AUS1,A-League,283
Western Sydney Wanderers,https://www.transfermarkt.nl/western-sydney-wanderers/startseite/verein/36100/saison_id/2024,AUS1,A-League,283
Auckland FC,https://www.transfermarkt.nl/auckland-fc/startseite/verein/118373/saison_id/2024,AUS1,A-League,283
Macarthur FC,https://www.transfermarkt.nl/macarthur-fc/startseite/verein/71085/saison_id/2024,AUS1,A-League,283
Melbourne City FC,https://www.transfermarkt.nl/melbourne-city-fc/startseite/verein/25580/saison_id/2024,AUS1,A-League,283
Melbourne Victory,https://www.transfermarkt.nl/melbourne-victory/startseite/verein/7006/saison_id/2024,AUS1,A-League,283
Perth Glory,https://www.transfermarkt.nl/perth-glory/startseite/verein/970/saison_id/2024,AUS1,A-League,283
Central Coast Mariners,https://www.transfermarkt.nl/central-coast-mariners/startseite/verein/6954/saison_id/2024,AUS1,A-League,283
Wellington Phoenix,https://www.transfermarkt.nl/wellington-phoenix/startseite/verein/8445/saison_id/2024,AUS1,A-League,283
Adelaide United,https://www.transfermarkt.nl/adelaide-united/startseite/verein/875/saison_id/2024,AUS1,A-League,283
Brisbane Roar,https://www.transfermarkt.nl/brisbane-roar/startseite/verein/7831/saison_id/2024,AUS1,A-League,283
Western United FC,https://www.transfermarkt.nl/western-united-fc/startseite/verein/71084/saison_id/2024,AUS1,A-League,283
Newcastle United Jets,https://www.transfermarkt.nl/newcastle-united-jets/startseite/verein/5551/saison_id/2024,AUS1,A-League,283
Red Bull Salzburg,https://www.transfermarkt.nl/red-bull-salzburg/startseite/verein/409/saison_id/2024,A1,Bundesliga,49
SK Sturm Graz,https://www.transfermarkt.nl/sk-sturm-graz/startseite/verein/122/saison_id/2024,A1,Bundesliga,49
LASK,https://www.transfermarkt.nl/lask/startseite/verein/413/saison_id/2024,A1,Bundesliga,49
SK Rapid Wien,https://www.transfermarkt.nl/sk-rapid-wien/startseite/verein/170/saison_id/2024,A1,Bundesliga,49
FK Austria Wien,https://www.transfermarkt.nl/fk-austria-wien/startseite/verein/14/saison_id/2024,A1,Bundesliga,49
Wolfsberger AC,https://www.transfermarkt.nl/wolfsberger-ac/startseite/verein/4441/saison_id/2024,A1,Bundesliga,49
SCR Altach,https://www.transfermarkt.nl/scr-altach/startseite/verein/3551/saison_id/2024,A1,Bundesliga,49
TSV Hartberg,https://www.transfermarkt.nl/tsv-hartberg/startseite/verein/4467/saison_id/2024,A1,Bundesliga,49
FC Blau-Weiss Linz,https://www.transfermarkt.nl/fc-blau-weiss-linz/startseite/verein/2157/saison_id/2024,A1,Bundesliga,49
Grazer AK 1902,https://www.transfermarkt.nl/grazer-ak-1902/startseite/verein/316/saison_id/2024,A1,Bundesliga,49
WSG Tirol,https://www.transfermarkt.nl/wsg-tirol/startseite/verein/2446/saison_id/2024,A1,Bundesliga,49
SK Austria Klagenfurt,https://www.transfermarkt.nl/sk-austria-klagenfurt/startseite/verein/28760/saison_id/2024,A1,Bundesliga,49
FC Liefering,https://www.transfermarkt.nl/fc-liefering/startseite/verein/37024/saison_id/2024,A2,2. Liga,50
SV Ried,https://www.transfermarkt.nl/sv-ried/startseite/verein/266/saison_id/2024,A2,2. Liga,50
SKN St. Pölten,https://www.transfermarkt.nl/skn-st-polten/startseite/verein/2662/saison_id/2024,A2,2. Liga,50
SV Stripfing,https://www.transfermarkt.nl/sv-stripfing/startseite/verein/20296/saison_id/2024,A2,2. Liga,50
Admira Wacker,https://www.transfermarkt.nl/fc-admira-wacker-modling/startseite/verein/503/saison_id/2024,A2,2. Liga,50
SK Sturm Graz II,https://www.transfermarkt.nl/sk-sturm-graz-ii/startseite/verein/4443/saison_id/2024,A2,2. Liga,50
First Vienna FC,https://www.transfermarkt.nl/first-vienna-fc/startseite/verein/2364/saison_id/2024,A2,2. Liga,50
Schwarz-Weiß Bregenz,https://www.transfermarkt.nl/schwarz-weiss-bregenz/startseite/verein/936/saison_id/2024,A2,2. Liga,50
SC Austria Lustenau,https://www.transfermarkt.nl/sc-austria-lustenau/startseite/verein/541/saison_id/2024,A2,2. Liga,50
SV Horn,https://www.transfermarkt.nl/sv-horn/startseite/verein/10044/saison_id/2024,A2,2. Liga,50
Floridsdorfer AC,https://www.transfermarkt.nl/floridsdorfer-ac/startseite/verein/7443/saison_id/2024,A2,2. Liga,50
SKU Amstetten,https://www.transfermarkt.nl/sku-amstetten/startseite/verein/12210/saison_id/2024,A2,2. Liga,50
SV Lafnitz,https://www.transfermarkt.nl/sv-lafnitz/startseite/verein/19536/saison_id/2024,A2,2. Liga,50
ASK Voitsberg,https://www.transfermarkt.nl/ask-voitsberg/startseite/verein/3260/saison_id/2024,A2,2. Liga,50
SK Rapid Wien II,https://www.transfermarkt.nl/sk-rapid-wien-ii/startseite/verein/7001/saison_id/2024,A2,2. Liga,50
SV Kapfenberg,https://www.transfermarkt.nl/sv-kapfenberg/startseite/verein/2394/saison_id/2024,A2,2. Liga,50
Club Brugge,https://www.transfermarkt.nl/fc-brugge/startseite/verein/2282/saison_id/2024,BE1,Jupiler Pro League,24
RSC Anderlecht,https://www.transfermarkt.nl/rsc-anderlecht/startseite/verein/58/saison_id/2024,BE1,Jupiler Pro League,24
Union Saint-Gilloise,https://www.transfermarkt.nl/royale-union-saint-gilloise/startseite/verein/3948/saison_id/2024,BE1,Jupiler Pro League,24
KRC Genk,https://www.transfermarkt.nl/krc-genk/startseite/verein/1184/saison_id/2024,BE1,Jupiler Pro League,24
R Antwerp FC,https://www.transfermarkt.nl/royal-antwerpen-fc/startseite/verein/1096/saison_id/2024,BE1,Jupiler Pro League,24
KAA Gent,https://www.transfermarkt.nl/kaa-gent/startseite/verein/157/saison_id/2024,BE1,Jupiler Pro League,24
Cercle Brugge,https://www.transfermarkt.nl/cercle-brugge/startseite/verein/520/saison_id/2024,BE1,Jupiler Pro League,24
Standard Luik,https://www.transfermarkt.nl/standard-luttich/startseite/verein/3057/saison_id/2024,BE1,Jupiler Pro League,24
KVC Westerlo,https://www.transfermarkt.nl/kvc-westerlo/startseite/verein/968/saison_id/2024,BE1,Jupiler Pro League,24
Oud-Heverlee Leuven,https://www.transfermarkt.nl/oud-heverlee-leuven/startseite/verein/2727/saison_id/2024,BE1,Jupiler Pro League,24
R Charleroi SC,https://www.transfermarkt.nl/rsc-charleroi/startseite/verein/172/saison_id/2024,BE1,Jupiler Pro League,24
KV Mechelen,https://www.transfermarkt.nl/kv-mechelen/startseite/verein/354/saison_id/2024,BE1,Jupiler Pro League,24
KV Kortrijk,https://www.transfermarkt.nl/kv-kortrijk/startseite/verein/601/saison_id/2024,BE1,Jupiler Pro League,24
Sint-Truidense VV,https://www.transfermarkt.nl/vv-st-truiden/startseite/verein/475/saison_id/2024,BE1,Jupiler Pro League,24
Beerschot VA,https://www.transfermarkt.nl/beerschot-v-a-/startseite/verein/41274/saison_id/2024,BE1,Jupiler Pro League,24
FCV Dender EH,https://www.transfermarkt.nl/fcv-dender-eh/startseite/verein/9010/saison_id/2024,BE1,Jupiler Pro League,24
Lommel SK,https://www.transfermarkt.nl/lommel-sk/startseite/verein/5026/saison_id/2024,BE2,Challenger Pro League,52
Zulte Waregem,https://www.transfermarkt.nl/sv-zulte-waregem/startseite/verein/3508/saison_id/2024,BE2,Challenger Pro League,52
RWD Molenbeek,https://www.transfermarkt.nl/rwd-molenbeek/startseite/verein/54189/saison_id/2024,BE2,Challenger Pro League,52
KAS Eupen,https://www.transfermarkt.nl/kas-eupen/startseite/verein/1245/saison_id/2024,BE2,Challenger Pro League,52
RSCA Futures,https://www.transfermarkt.nl/rsc-anderlecht-u21/startseite/verein/30857/saison_id/2024,BE2,Challenger Pro League,52
KMSK Deinze,https://www.transfermarkt.nl/kmsk-deinze/startseite/verein/2321/saison_id/2024,BE2,Challenger Pro League,52
Club NXT,https://www.transfermarkt.nl/club-nxt/startseite/verein/43560/saison_id/2024,BE2,Challenger Pro League,52
SK Beveren,https://www.transfermarkt.nl/waasland-beveren/startseite/verein/28643/saison_id/2024,BE2,Challenger Pro League,52
Francs Borains,https://www.transfermarkt.nl/royal-francs-borains/startseite/verein/2974/saison_id/2024,BE2,Challenger Pro League,52
K Lierse SK,https://www.transfermarkt.nl/ksk-lierse-kempenzonen/startseite/verein/28107/saison_id/2024,BE2,Challenger Pro League,52
RFC Luik,https://www.transfermarkt.nl/rfc-luttich/startseite/verein/3159/saison_id/2024,BE2,Challenger Pro League,52
Patro Eisden Maasmechelen,https://www.transfermarkt.nl/patro-eisden-maasmechelen/startseite/verein/3225/saison_id/2024,BE2,Challenger Pro League,52
Jong Genk,https://www.transfermarkt.nl/krc-genk-u21/startseite/verein/46736/saison_id/2024,BE2,Challenger Pro League,52
RFC Seraing,https://www.transfermarkt.nl/rfc-seraing/startseite/verein/2715/saison_id/2024,BE2,Challenger Pro League,52
KSC Lokeren-Temse,https://www.transfermarkt.nl/ksc-lokeren-temse/startseite/verein/7773/saison_id/2024,BE2,Challenger Pro League,52
RAAL La Louvière,https://www.transfermarkt.nl/raal-la-louviere/startseite/verein/3901/saison_id/2024,BE2,Challenger Pro League,52
Flamengo Rio de Janeiro,https://www.transfermarkt.nl/flamengo-rio-de-janeiro/startseite/verein/614/saison_id/2023,BRA1,Serie A,26
SE Palmeiras São Paulo,https://www.transfermarkt.nl/se-palmeiras-sao-paulo/startseite/verein/1023/saison_id/2023,BRA1,Serie A,26
Botafogo de Futebol e Regatas,https://www.transfermarkt.nl/botafogo-rio-de-janeiro/startseite/verein/537/saison_id/2023,BRA1,Serie A,26
Atlético Mineiro,https://www.transfermarkt.nl/clube-atletico-mineiro/startseite/verein/330/saison_id/2023,BRA1,Serie A,26
Corinthians São Paulo,https://www.transfermarkt.nl/corinthians-sao-paulo/startseite/verein/199/saison_id/2023,BRA1,Serie A,26
FC São Paulo,https://www.transfermarkt.nl/fc-sao-paulo/startseite/verein/585/saison_id/2023,BRA1,Serie A,26
Grêmio Porto Alegre,https://www.transfermarkt.nl/gremio-porto-alegre/startseite/verein/210/saison_id/2023,BRA1,Serie A,26
Red Bull Bragantino,https://www.transfermarkt.nl/red-bull-bragantino/startseite/verein/8793/saison_id/2023,BRA1,Serie A,26
Esporte Clube Bahia,https://www.transfermarkt.nl/esporte-clube-bahia/startseite/verein/10010/saison_id/2023,BRA1,Serie A,26
Fluminense Rio de Janeiro,https://www.transfermarkt.nl/fluminense-rio-de-janeiro/startseite/verein/2462/saison_id/2023,BRA1,Serie A,26
EC Cruzeiro Belo Horizonte,https://www.transfermarkt.nl/ec-cruzeiro-belo-horizonte/startseite/verein/609/saison_id/2023,BRA1,Serie A,26
SC Internacional Porto Alegre,https://www.transfermarkt.nl/sc-internacional-porto-alegre/startseite/verein/6600/saison_id/2023,BRA1,Serie A,26
Vasco da Gama Rio de Janeiro,https://www.transfermarkt.nl/vasco-da-gama-rio-de-janeiro/startseite/verein/978/saison_id/2023,BRA1,Serie A,26
Club Athletico Paranaense,https://www.transfermarkt.nl/club-athletico-paranaense/startseite/verein/679/saison_id/2023,BRA1,Serie A,26
Fortaleza Esporte Clube,https://www.transfermarkt.nl/fortaleza-esporte-clube/startseite/verein/10870/saison_id/2023,BRA1,Serie A,26
Cuiabá Esporte Clube (MT),https://www.transfermarkt.nl/cuiaba-ec-mt-/startseite/verein/28022/saison_id/2023,BRA1,Serie A,26
Atlético Clube Goianiense,https://www.transfermarkt.nl/atletico-clube-goianiense/startseite/verein/15172/saison_id/2023,BRA1,Serie A,26
Esporte Clube Vitória,https://www.transfermarkt.nl/esporte-clube-vitoria/startseite/verein/2125/saison_id/2023,BRA1,Serie A,26
Criciúma Esporte Clube,https://www.transfermarkt.nl/criciuma-esporte-clube/startseite/verein/7178/saison_id/2023,BRA1,Serie A,26
Esporte Clube Juventude,https://www.transfermarkt.nl/esporte-clube-juventude/startseite/verein/10492/saison_id/2023,BRA1,Serie A,26
Ludogorets Razgrad,https://www.transfermarkt.nl/pfk-ludogorets-razgrad/startseite/verein/31614/saison_id/2024,BU1,efbet Liga,59
CSKA-Sofia,https://www.transfermarkt.nl/zska-sofia/startseite/verein/208/saison_id/2024,BU1,efbet Liga,59
Levski Sofia,https://www.transfermarkt.nl/levski-sofia/startseite/verein/156/saison_id/2024,BU1,efbet Liga,59
Botev Plovdiv,https://www.transfermarkt.nl/botev-plovdiv/startseite/verein/2531/saison_id/2024,BU1,efbet Liga,59
CSKA 1948,https://www.transfermarkt.nl/cska-1948/startseite/verein/61955/saison_id/2024,BU1,efbet Liga,59
Arda Kardzhali,https://www.transfermarkt.nl/pfc-arda-kardzhali/startseite/verein/40604/saison_id/2024,BU1,efbet Liga,59
Cherno More Varna,https://www.transfermarkt.nl/cherno-more-varna/startseite/verein/967/saison_id/2024,BU1,efbet Liga,59
Lokomotiv Plovdiv,https://www.transfermarkt.nl/lokomotive-plovdiv/startseite/verein/2259/saison_id/2024,BU1,efbet Liga,59
Krumovgrad,https://www.transfermarkt.nl/levski-krumovgrad/startseite/verein/91158/saison_id/2024,BU1,efbet Liga,59
Slavia Sofia,https://www.transfermarkt.nl/slavia-sofia/startseite/verein/675/saison_id/2024,BU1,efbet Liga,59
Botev Vratsa,https://www.transfermarkt.nl/pofk-botev-vratsa/startseite/verein/26462/saison_id/2024,BU1,efbet Liga,59
Lokomotiv Sofia,https://www.transfermarkt.nl/lokomotiv-sofia/startseite/verein/730/saison_id/2024,BU1,efbet Liga,59
Spartak Varna,https://www.transfermarkt.nl/spartak-varna/startseite/verein/9599/saison_id/2024,BU1,efbet Liga,59
Hebar Pazardzhik,https://www.transfermarkt.nl/hebar-pazardzhik/startseite/verein/26563/saison_id/2024,BU1,efbet Liga,59
Septemvri Sofia,https://www.transfermarkt.nl/septemvri-sofia/startseite/verein/40416/saison_id/2024,BU1,efbet Liga,59
Beroe Stara Zagora,https://www.transfermarkt.nl/pfc-beroe-stara-zagora/startseite/verein/6764/saison_id/2024,BU1,efbet Liga,59
GNK Dinamo Zagreb,https://www.transfermarkt.nl/gnk-dinamo-zagreb/startseite/verein/419/saison_id/2024,KR1,1. HNL,61
HNK Hajduk Split,https://www.transfermarkt.nl/hnk-hajduk-split/startseite/verein/447/saison_id/2024,KR1,1. HNL,61
HNK Rijeka,https://www.transfermarkt.nl/hnk-rijeka/startseite/verein/144/saison_id/2024,KR1,1. HNL,61
NK Osijek,https://www.transfermarkt.nl/nk-osijek/startseite/verein/327/saison_id/2024,KR1,1. HNL,61
NK Lokomotiva Zagreb,https://www.transfermarkt.nl/nk-lokomotiva-zagreb/startseite/verein/11194/saison_id/2024,KR1,1. HNL,61
HNK Gorica,https://www.transfermarkt.nl/hnk-gorica/startseite/verein/24575/saison_id/2024,KR1,1. HNL,61
Slaven Belupo Koprivnica,https://www.transfermarkt.nl/slaven-belupo-koprivnica/startseite/verein/2362/saison_id/2024,KR1,1. HNL,61
NK Istra 1961,https://www.transfermarkt.nl/nk-istra-1961/startseite/verein/999/saison_id/2024,KR1,1. HNL,61
HNK Sibenik,https://www.transfermarkt.nl/hnk-sibenik/startseite/verein/223/saison_id/2024,KR1,1. HNL,61
NK Varazdin,https://www.transfermarkt.nl/nk-varazdin/startseite/verein/599/saison_id/2024,KR1,1. HNL,61
Pafos FC,https://www.transfermarkt.nl/pafos-fc/startseite/verein/45457/saison_id/2024,ZYP1,1. Division,75
Aris Limassol,https://www.transfermarkt.nl/aris-limassol/startseite/verein/10586/saison_id/2024,ZYP1,1. Division,75
Omonia Nicosia,https://www.transfermarkt.nl/omonia-nikosia/startseite/verein/829/saison_id/2024,ZYP1,1. Division,75
AEK Larnaca,https://www.transfermarkt.nl/aek-larnaka/startseite/verein/2156/saison_id/2024,ZYP1,1. Division,75
APOEL Nicosia,https://www.transfermarkt.nl/apoel-nikosia/startseite/verein/2784/saison_id/2024,ZYP1,1. Division,75
Apollon Limassol,https://www.transfermarkt.nl/apollon-limassol/startseite/verein/429/saison_id/2024,ZYP1,1. Division,75
AEL Limassol,https://www.transfermarkt.nl/ael-limassol/startseite/verein/786/saison_id/2024,ZYP1,1. Division,75
Anorthosis Famagusta,https://www.transfermarkt.nl/anorthosis-famagusta/startseite/verein/3899/saison_id/2024,ZYP1,1. Division,75
Karmiotissa Pano Polemidion,https://www.transfermarkt.nl/karmiotissa-pano-polemidion/startseite/verein/42109/saison_id/2024,ZYP1,1. Division,75
Nea Salamina Famagusta,https://www.transfermarkt.nl/nea-salamina-famagusta/startseite/verein/18945/saison_id/2024,ZYP1,1. Division,75
Ethnikos Achnas,https://www.transfermarkt.nl/ethnikos-achnas/startseite/verein/4590/saison_id/2024,ZYP1,1. Division,75
Enosis Neon Paralimniou,https://www.transfermarkt.nl/enosis-neon-paralimniou/startseite/verein/840/saison_id/2024,ZYP1,1. Division,75
Omonia 29is Maiou,https://www.transfermarkt.nl/omonia-29is-maiou/startseite/verein/91288/saison_id/2024,ZYP1,1. Division,75
Omonia Aradippou,https://www.transfermarkt.nl/omonia-aradippou/startseite/verein/16024/saison_id/2024,ZYP1,1. Division,75
SK Slavia Praag,https://www.transfermarkt.nl/sk-slavia-prag/startseite/verein/62/saison_id/2024,TS1,Chance Liga,82
AC Sparta Praag,https://www.transfermarkt.nl/ac-sparta-prag/startseite/verein/197/saison_id/2024,TS1,Chance Liga,82
FC Viktoria Pilsen,https://www.transfermarkt.nl/fc-viktoria-pilsen/startseite/verein/941/saison_id/2024,TS1,Chance Liga,82
FC Banik Ostrava,https://www.transfermarkt.nl/fc-banik-ostrau/startseite/verein/377/saison_id/2024,TS1,Chance Liga,82
FC Slovan Liberec,https://www.transfermarkt.nl/fc-slovan-liberec/startseite/verein/697/saison_id/2024,TS1,Chance Liga,82
FK Mlada Boleslav,https://www.transfermarkt.nl/fk-mlada-boleslav/startseite/verein/5546/saison_id/2024,TS1,Chance Liga,82
FC Hradec Kralove,https://www.transfermarkt.nl/fc-hradec-kralove/startseite/verein/1897/saison_id/2024,TS1,Chance Liga,82
SK Sigma Olomouc,https://www.transfermarkt.nl/sk-sigma-olmutz/startseite/verein/2311/saison_id/2024,TS1,Chance Liga,82
FK Teplice,https://www.transfermarkt.nl/fk-teplice/startseite/verein/814/saison_id/2024,TS1,Chance Liga,82
1.FC Slovacko,https://www.transfermarkt.nl/1-fc-slovacko/startseite/verein/5544/saison_id/2024,TS1,Chance Liga,82
FK Jablonec,https://www.transfermarkt.nl/fk-jablonec/startseite/verein/1322/saison_id/2024,TS1,Chance Liga,82
MFK Karvina,https://www.transfermarkt.nl/mfk-karvina/startseite/verein/13726/saison_id/2024,TS1,Chance Liga,82
Bohemians Praag 1905,https://www.transfermarkt.nl/fc-bohemians-prag-1905/startseite/verein/715/saison_id/2024,TS1,Chance Liga,82
FK Pardubice,https://www.transfermarkt.nl/fk-pardubice/startseite/verein/1496/saison_id/2024,TS1,Chance Liga,82
FK Dukla Praag,https://www.transfermarkt.nl/fk-dukla-prag/startseite/verein/450/saison_id/2024,TS1,Chance Liga,82
SK Dynamo Ceske Budejovice,https://www.transfermarkt.nl/sk-dynamo-ceske-budejovice/startseite/verein/1321/saison_id/2024,TS1,Chance Liga,82
SK Sigma Olomouc B,https://www.transfermarkt.nl/sk-sigma-olmutz-b/startseite/verein/6038/saison_id/2024,TS2,Chance National Liga,83
AC Sparta Praag B,https://www.transfermarkt.nl/ac-sparta-prag-b/startseite/verein/6483/saison_id/2024,TS2,Chance National Liga,83
FC Zlin,https://www.transfermarkt.nl/fc-fastav-zlin/startseite/verein/5545/saison_id/2024,TS2,Chance National Liga,83
FC SILON  Taborsko,https://www.transfermarkt.nl/fc-mas-taborsko/startseite/verein/28596/saison_id/2024,TS2,Chance National Liga,83
FC Zbrojovka Brno,https://www.transfermarkt.nl/fc-zbrojovka-brunn/startseite/verein/5225/saison_id/2024,TS2,Chance National Liga,83
FK Viktoria Zizkov,https://www.transfermarkt.nl/fk-viktoria-zizkov/startseite/verein/892/saison_id/2024,TS2,Chance National Liga,83
Slezsky FC Opava,https://www.transfermarkt.nl/slezsky-fc-opava/startseite/verein/479/saison_id/2024,TS2,Chance National Liga,83
MFK Vyskov,https://www.transfermarkt.nl/mfk-vyskov/startseite/verein/13753/saison_id/2024,TS2,Chance National Liga,83
SK Lisen,https://www.transfermarkt.nl/sk-lisen/startseite/verein/24325/saison_id/2024,TS2,Chance National Liga,83
FC Sellier & Bellot Vlasim,https://www.transfermarkt.nl/fc-sellier-amp-bellot-vlasim/startseite/verein/13299/saison_id/2024,TS2,Chance National Liga,83
FC Vysocina Jihlava,https://www.transfermarkt.nl/fc-vysocina-jihlava/startseite/verein/7975/saison_id/2024,TS2,Chance National Liga,83
1.SK Prostejov,https://www.transfermarkt.nl/1-sk-prostejov/startseite/verein/13718/saison_id/2024,TS2,Chance National Liga,83
SK Slavia Praag B,https://www.transfermarkt.nl/sk-slavia-prag-b/startseite/verein/6541/saison_id/2024,TS2,Chance National Liga,83
FK Varnsdorf,https://www.transfermarkt.nl/fk-varnsdorf/startseite/verein/8541/saison_id/2024,TS2,Chance National Liga,83
MFK Chrudim,https://www.transfermarkt.nl/mfk-chrudim/startseite/verein/7805/saison_id/2024,TS2,Chance National Liga,83
FC Banik Ostrava B,https://www.transfermarkt.nl/fc-banik-ostrau-b/startseite/verein/6201/saison_id/2024,TS2,Chance National Liga,83
FC Kopenhagen,https://www.transfermarkt.nl/fc-kopenhagen/startseite/verein/190/saison_id/2024,DK1,Superliga,30
FC Midtjylland,https://www.transfermarkt.nl/fc-midtjylland/startseite/verein/865/saison_id/2024,DK1,Superliga,30
Bröndby IF,https://www.transfermarkt.nl/brondby-if/startseite/verein/206/saison_id/2024,DK1,Superliga,30
FC Nordsjaelland,https://www.transfermarkt.nl/fc-nordsjaelland/startseite/verein/2778/saison_id/2024,DK1,Superliga,30
Viborg FF,https://www.transfermarkt.nl/viborg-ff/startseite/verein/1063/saison_id/2024,DK1,Superliga,30
Aarhus GF,https://www.transfermarkt.nl/aarhus-gf/startseite/verein/678/saison_id/2024,DK1,Superliga,30
Silkeborg IF,https://www.transfermarkt.nl/silkeborg-if/startseite/verein/1177/saison_id/2024,DK1,Superliga,30
Randers FC,https://www.transfermarkt.nl/randers-fc/startseite/verein/5724/saison_id/2024,DK1,Superliga,30
Vejle Boldklub,https://www.transfermarkt.nl/vejle-boldklub/startseite/verein/443/saison_id/2024,DK1,Superliga,30
Aalborg BK,https://www.transfermarkt.nl/aalborg-bk/startseite/verein/1053/saison_id/2024,DK1,Superliga,30
Lyngby BK,https://www.transfermarkt.nl/lyngby-bk/startseite/verein/369/saison_id/2024,DK1,Superliga,30
Sönderjyske,https://www.transfermarkt.nl/sonderjyske/startseite/verein/5817/saison_id/2024,DK1,Superliga,30
